user_id,book_name,rating
3784,Kafka on the Shore,3
2195,"Mortal Engines (The Hungry City Chronicles, #1)",3
1792,Life and Fate,2
5192,Just So Stories,5
4312,"Burning Chrome (Sprawl, #0)",5
3259,"The Wooden Sea (Crane's View, #3)",5
4308,Lonesome Dove,5
2630,"Limbo: Blue-Collar Roots, White-Collar Dreams",4
3109,Girlfriend in a Coma,4
2452,I Know This Much Is True,3
4426,The Catcher in the Rye,4
3769,The Power and the Glory,3
3595,"A Game of Thrones (A Song of Ice and Fire, #1)",4
5682,"Booked To Die (Cliff Janeway, #1)",4
696,Middlesex,5
366,The Art of Happiness,5
1181,"The First Four Years (Little House, #9)",4
4312,Tortilla Flat,3
415,"The Book of the Dead (Pendergast, #7; Diogenes, #3)",3
1343,The Colorado Kid,3
4138,The Age of Miracles,4
4589,"Size 12 Is Not Fat (Heather Wells, #1)",3
4278,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",4
1862,Lady Chatterley's Lover,3
1187,Jesus' Son,5
209,Sushi for Beginners,5
4711,White Noise,4
5962,Eleven Minutes,2
3544,The Thirteenth Tale,3
4184,Pledged: The Secret Life of Sororities,3
4152,"Xenocide (Ender's Saga, #3)",4
507,The Namesake,4
5275,Lolita,5
3880,The Children of Húrin,2
2926,"The Forever War (The Forever War, #1)",4
3224,The Great Gatsby,5
4693,Timon of Athens,3
1950,"Artemis Fowl (Artemis Fowl, #1)",4
5993,History of the Peloponnesian War,3
1326,Venetia,5
685,The Secret Life of Bees,3
5111,The History of Love,4
4373,"Hollywood Station (Hollywood Station, #1)",4
4213,A Heartbreaking Work of Staggering Genius,3
3051,"The Girl with the Dragon Tattoo (Millennium, #1)",4
333,The Inheritance of Loss,4
3918,Dress Your Family in Corduroy and Denim,4
4825,V for Vendetta,3
2924,"Victory Conditions (Vatta's War, #5)",3
1982,The Missing Piece,3
3894,1984,3
1860,The Name of the Rose,4
1218,The Plot Against America,3
3662,The Alchemist,5
4529,"Wyrd Sisters (Discworld, #6; Witches #2)",4
529,Night,4
4213,Complications: A Surgeon's Notes on an Imperfect Science,4
598,Zero: The Biography of a Dangerous Idea,5
5707,Brighton Beach Memoirs,4
3500,Cat on a Hot Tin Roof,4
4122,Life Expectancy,2
2139,Exiles,3
2829,As You Like It,5
879,Moll Flanders,2
4465,The Five People You Meet in Heaven,3
1581,Pantaleón y las visitadoras,3
4699,Great Expectations,3
705,The Assistants,3
4196,Breakfast of Champions,4
3508,The Road,4
465,The Blind Side: Evolution of a Game,3
4432,The Canterbury Tales,4
2282,Fragile Things: Short Fictions and Wonders,3
5192,"The Dark Tower (The Dark Tower, #7)",2
3064,"S is for Silence (Kinsey Millhone, #19)",4
529,"Little Town on the Prairie (Little House, #7)",4
6,Bringing Down The House,3
4909,House of M,4
5872,To the Lighthouse,4
1122,Intensity,4
3769,My Cousin Rachel,1
1845,"Tintin in Tibet (Tintin, #20)",5
1926,"The Hobbit, or There and Back Again",4
3308,The Queen's Fool,4
4197,"The Austere Academy (A Series of Unfortunate Events, #5)",3
619,Perfume: The Story of a Murderer,3
4284,The Catcher in the Rye,5
2585,A Room with a View,3
1162,Truth and Beauty,5
3656,The Thirteenth Tale,5
3576,Balkan Ghosts: A Journey Through History,5
3460,Fast Food Nation: The Dark Side of the All-American Meal,4
1597,"Ender's Shadow (The Shadow Series, #1)",3
3784,Art and Lies,3
1037,Snow Flower and the Secret Fan,4
857,Money,5
1606,The God of Small Things,4
5586,The Spiral Staircase: My Climb Out of Darkness,3
2388,The Complete Fairy Tales,4
3477,All the President's Men,5
871,The Tipping Point: How Little Things Can Make a Big Difference,3
1111,The Secret Garden,4
5685,"The Overlook (Harry Bosch, #13; Harry Bosch Universe, #17)",1
4806,The Communist Manifesto,2
4357,The Shipping News,4
5872,Shoeless Joe,3
3354,Vegan Cupcakes Take Over the World: 75 Dairy-Free Recipes for Cupcakes that Rule,5
3947,Plainwater: Essays and Poetry,4
882,Fall on Your Knees,4
2926,Lord of the Flies,4
3654,Slaughterhouse-Five,5
650,American Psycho,2
4196,Andy Goldsworthy: A Collaboration with Nature,5
727,The Thirteenth Tale,4
1737,"Dead to the World (Sookie Stackhouse, #4)",2
2458,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,4
3651,"The Wake (The Sandman, #10)",4
3353,The Master and Margarita,4
3662,The Odyssey,2
4184,The Adventures of Huckleberry Finn,4
5085,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,5
9,"The Lord of the Rings (The Lord of the Rings, #1-3)",4
3161,Crooked House,4
3599,White Teeth,4
4934,To the Lighthouse,5
5034,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",3
2347,Retrato en sepia,4
1352,Jesus Land: A Memoir,3
4196,Another Roadside Attraction,4
617,Sister Carrie,3
3064,Last Man Standing,4
500,Rumspringa: To Be or Not to Be Amish,4
182,Lunar Park,3
465,The New York Trilogy,5
4866,A Painted House,2
4746,The Crucible,3
4614,Tender at the Bone: Growing Up at the Table,4
5114,Hell House,4
2895,"A Fire Upon the Deep (Zones of Thought, #1)",4
3845,Kafka on the Shore,5
5543,What Is the What,4
524,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",5
5682,Saturday,2
962,Revolutionary Road,5
3633,The Time Machine,4
1134,"Undead and Uneasy (Undead, #6)",4
4956,Tuesdays with Morrie,5
5569,The Best and the Brightest,5
452,Slaughterhouse-Five,5
3833,White Oleander,5
4825,White Teeth,1
1527,The Plague,5
4362,The Quiet American: Text and Criticism,4
55,Cryptonomicon,5
4429,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",3
4956,The Diary of a Young Girl,4
4122,Second Chance,3
925,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",3
2384,The Alchemist,5
5543,City of Thieves,4
1715,Brave New World,4
1163,To the Lighthouse,3
1651,"Through a Glass, Darkly",4
2895,The Road,4
4122,The Prestige,4
3690,The Great Gatsby,5
3501,House of Leaves,4
2829,Lord Jim,3
411,Franny and Zooey,5
1257,If You Give a Mouse a Cookie,4
5624,'Salem's Lot,4
5238,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,5
425,"The Diamond Age: Or, A Young Lady's Illustrated Primer",4
3778,"Deception on His Mind (Inspector Lynley, #9)",4
3628,Reflex,3
1391,1632,4
443,The Curious Incident of the Dog in the Night-Time,5
4085,Brideshead Revisited,5
3501,The Fifth Mountain,5
341,The Prince of Tides,5
3485,Dark Star Safari: Overland from Cairo to Cape Town,3
2904,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",3
1343,The Marriage Game,3
882,A Clockwork Orange,3
4746,Inferno,5
1224,Cloud Atlas,4
4760,Le petit prince,5
153,Norwegian Wood,3
4542,"Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood, #4)",3
4489,The Adventures of Huckleberry Finn,3
397,Ubik,5
4693,Saint Joan of the Stockyards,3
4510,"The Hobbit, or There and Back Again",2
3073,Cat's Cradle,5
2904,"DMZ, Vol. 1: On the Ground",3
3949,The Kite Runner,4
5473,Anna Karenina,3
1262,The Dressmaker,3
4753,The Amityville Horror,3
66,The Catcher in the Rye,5
554,Emotional Intelligence: Why It Can Matter More Than IQ,3
999,Gift from the Sea,5
4937,"The Amber Spyglass (His Dark Materials, #3)",4
4957,"Swann's Way (In Search of Lost Time, #1)",5
3150,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3
327,Nickel and Dimed: On (Not) Getting by in America,5
182,"Are You There God? It's Me, Margaret",5
3685,Le Petit Prince,5
529,The Gun Seller,4
2511,Wuthering Heights,5
3064,"2nd Chance (Women's Murder Club, #2)",4
3714,The God Of Small Things,4
1223,"Memory in Death (In Death, #22)",4
4806,"Are You There God? It's Me, Margaret",3
5527,Beard on Bread,5
2482,Never Let Me Go,5
529,James and the Giant Peach,4
2849,CivilWarLand in Bad Decline,5
4351,A History of the American People,4
850,Persuasion,5
3256,The Immoralist,3
5784,The Tipping Point: How Little Things Can Make a Big Difference,5
40,Middlesex,4
3595,Empire Falls,4
3100,A Farewell to Arms,5
3308,As Nature Made Him: The Boy Who Was Raised as a Girl,4
5527,Uncle Shelby's ABZ Book,4
1125,Alexander Hamilton,4
4122,"The Surgeon (Rizzoli & Isles, #1)",3
2823,The Sheltering Sky,3
613,Holidays on Ice,3
4471,The Kitchen Boy: A Novel of the Last Tsar,5
1086,"Virtual Light (Bridge, #1)",3
4825,The Histories,5
1219,White Teeth,4
2597,The Power,3
5993,Common Sense,4
465,A Prayer for Owen Meany,5
4180,Me Talk Pretty One Day,3
3100,"Shōgun (Asian Saga, #1)",5
216,The Outsiders,4
5082,The Great Gatsby,5
3830,Pride and Prejudice,5
5624,The Outsiders,5
384,"Small Favor (The Dresden Files, #10)",4
1746,The Professor's House,5
1612,"Dune (Dune Chronicles, #1)",2
650,The Abstinence Teacher,4
5695,The Thirteenth Tale,3
3769,The Man in the Iron Mask,1
3184,Birds of America,4
4089,"Dream Country (The Sandman, #3)",3
3845,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5
1117,"Stormbringer (The Elric Saga, #6)",5
1938,The Chamber,3
1209,"Preludes & Nocturnes (The Sandman, #1)",5
4089,A Confederacy of Dunces,3
4360,"Harry Potter and the Philosopher's Stone (Harry Potter, #1)",1
4332,"An Incomplete Revenge (Maisie Dobbs, #5)",5
705,The Catcher in the Rye,5
2247,Shirley,3
1466,The Third Policeman,3
1133,The Plague,3
5805,The Shining,5
338,"The Vampire Armand (The Vampire Chronicles, #6)",3
4806,"Alas, Babylon",5
1207,The Virgin Suicides,5
3656,Prep,3
5791,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",2
1962,The Prophet,3
210,People of the Book,4
1163,Lord of the Flies,3
3845,The Grapes of Wrath,5
150,A Midsummer Night's Dream,3
4123,Harry Potter and the Philosopher's Stone,5
4360,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",1
1218,Midnight's Children,5
3256,Ulysses,5
2030,The Curious Incident of the Dog in the Night-Time,3
4990,The Last Time I Saw You,4
4942,Sophie's World: A Novel About the History of Philosophy,3
1167,Candide,5
3970,The Assassins' Gate: America in Iraq,5
619,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",4
2819,Winter Garden,3
3259,"The Host (The Host, #1)",2
2613,"Temple of the Winds (Sword of Truth, #4)",3
2388,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",4
2880,Water for Elephants,3
2007,The Kite Runner,1
5966,French Revolutions: Cycling the Tour de France,5
5210,For One More Day,3
1,"The Spy Who Loved Me (James Bond, #10)",3
2925,Ulysses,5
4197,"Relic (Pendergast, #1)",3
4825,Babbitt,1
1069,What to Eat,5
3184,Amy and Isabelle,4
3605,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",3
5682,The Witches of Eastwick (Eastwick #1),2
3947,"Goodbye, Columbus and Five Short Stories",4
1349,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5
1327,"Ender's Shadow (Shadow Series, #1)",5
523,Home Land,4
3017,Foucault's Pendulum,2
1257,Back Roads,3
182,Heart of Darkness,5
2282,Snow Crash,4
2895,The Wind-Up Bird Chronicle,4
360,A Walk to Remember,3
3353,Demian: Die Geschichte von Emil Sinclairs Jugend,5
8,"Perdido Street Station (New Crobuzon, #1)",4
5212,In Cold Blood,4
5494,Romeo and Juliet,5
5243,"Slapstick, or Lonesome No More!",4
5231,The Poisonwood Bible,5
5018,"The Clocks (Hercule Poirot, #37)",3
3932,The Great Gatsby,4
4866,"The Prodigal Daughter (Kane & Abel, #2)",2
2592,Bridget Jones: The Edge of Reason,4
871,"Hollywood Station (Hollywood Station, #1)",4
4357,Reading Lolita in Tehran: A Memoir in Books,4
1125,The Blind Assassin,5
3267,The God Delusion,5
15,You Shall Know Our Velocity!,2
4797,Watership Down,4
2445,"Through the Looking-Glass and What Alice Found There (Alice's Adventures in Wonderland, #2)",5
4373,"Catch-22 (Catch-22, #1)",4
2613,Paradise Lost,2
503,Breathing Lessons,4
3486,My Name Is Red,3
5063,"Something from the Nightside (Nightside, #1)",2
2870,In This House of Brede,5
1737,"New Moon (Twilight, #2)",3
1540,"Son of a Witch (The Wicked Years, #2)",3
1066,"Sloppy Firsts (Jessica Darling, #1)",5
1097,"Sharpe's Tiger (Sharpe, #1)",4
5243,Palm Sunday: An Autobiographical Collage,4
600,"Eat, Pray, Love",5
529,"Shadow of the Hegemon (The Shadow Series, #2)",3
2942,Veronika Decides to Die,5
4346,One Hundred Years of Solitude,4
2208,"Destination Moon (Tintin, #16)",4
560,Fast Food Nation: The Dark Side of the All-American Meal,4
143,Of Mice and Men,4
256,Die unerträgliche Leichtigkeit des Seins,5
2129,Fairy Tales,2
3576,"Worlds (Worlds, #1)",3
3880,"Test of the Twins (Dragonlance: Legends, #3)",2
2042,Who Wants a Cheap Rhinoceros?,3
3624,The Invisible Bridge,4
4806,"Justice Hall (Mary Russell, #6)",4
3624,Les Misérables,5
3593,Message in a Bottle,4
4923,The Great Gatsby,4
1829,"Flowers in the Attic (Dollanganger, #1)",5
2185,"Redemption Ark (Revelation Space, #2)",4
2150,Player Piano,5
260,Washington Square,3
554,The Giving Tree,5
4832,Slaughterhouse-Five,3
3454,To Kill a Mockingbird,5
360,The Wedding,3
2958,Toda Mafalda,5
2884,Lullaby,4
4278,Brave New World,4
5383,The Dharma Bums,5
4806,Red Cavalry,4
732,Away,4
5362,Illusions: The Adventures of a Reluctant Messiah,3
2904,Dead Souls,4
1111,"The Giver (The Giver, #1)",5
2926,Four Ways to Forgiveness,3
592,"The Metamorphosis, In the Penal Colony, and Other Stories: The Great Short Works of Franz Kafka",5
1950,The Book Thief,4
5151,The Crucible,4
5243,Cat's Cradle,5
5491,The Namesake,2
1163,Frankenstein,5
5403,The Villa,3
3656,Little Women,5
3662,The Epic of Gilgamesh,3
192,The Call of the Wild,4
4691,Jazz,4
2129,The Baron in the Trees,5
353,"With a Tangled Skein (Incarnations of Immortality, #3)",3
4357,The Hotel New Hampshire,3
554,Gates of Fire,5
3947,The Sound and the Fury,4
1829,I Sing the Body Electric! & Other Stories,2
619,Animal Farm,4
4196,Balzac And The Little Chinese Seamstress,4
868,The Bhagavad Gita,4
327,White Teeth,4
1416,"Preludes & Nocturnes (The Sandman, #1)",5
2540,The White Boy Shuffle,4
1219,The Rum Diary,3
1550,Dune Messiah (Dune Chronicles #2),4
1050,The Old Man and the Sea,4
5966,Where I'm Calling From: New and Selected Stories,5
5400,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency #6),4
2004,Mother Night,3
3051,Captain Corelli's Mandolin,4
4308,Endurance: Shackleton's Incredible Voyage,5
2895,"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",3
882,On Beauty,3
1982,The Catcher in the Rye,5
2630,The Partly Cloudy Patriot,4
5028,I'm a Stranger Here Myself: Notes on Returning to America After Twenty Years Away,4
1880,El umbral de la noche,3
4763,The Metamorphosis,3
4362,The God Of Small Things,5
5872,Wonder Boys,3
156,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",4
3286,"Catch-22 (Catch-22, #1)",5
4806,"Mrs. Pollifax and the Second Thief (Mrs. Pollifax, #10)",3
3949,The Great Gatsby,4
2632,Watchmen,4
2226,The Tipping Point: How Little Things Can Make a Big Difference,3
5383,A Heartbreaking Work of Staggering Genius,3
882,Untamed,3
3975,"Definitely Dead (Sookie Stackhouse, #6)",3
5543,Three Junes,4
4693,Death and the Maiden,3
505,Mao II,3
2581,Slaughterhouse-Five,3
1982,The Shipping News,5
3880,The Silmarillion,2
5383,The Satanic Verses,5
1195,Catch-22,3
5269,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",4
4373,Cat's Cradle,2
1364,The Omnivore's Dilemma: A Natural History of Four Meals,5
500,Prep,4
1889,Letter to a Child Never Born,3
4534,"To Say Nothing of the Dog (Oxford Time Travel, #2)",3
3656,The Nightingale,4
503,A Case of Need,3
3620,Jitterbug Perfume,5
853,The Time Machine,5
2452,Lolita,5
5569,This Boy's Life,3
4426,The Glass Castle,4
696,Kitchen Confidential: Adventures in the Culinary Underbelly,3
4086,Airframe,5
5531,Midwives,4
3100,The End of the Affair,5
4939,Discipline and Punish: The Birth of the Prison,5
4147,In America,1
850,On the Road,2
3701,Lipstick Jungle,1
3501,Dandelion Wine,5
4128,Heidi,4
3259,"The Hero and the Crown (Damar, #2)",4
4120,1984,2
3051,"The Notebook (The Notebook, #1)",3
3591,The Inheritance of Loss,3
2187,Death and the Maiden,5
3024,Songs in Ordinary Time,4
4693,The Year of the Death of Ricardo Reis,3
5192,"Eclipse (Twilight, #3)",2
307,The Perks of Being a Wallflower,4
3051,Before I Go to Sleep,4
2568,"Three to Get Deadly (Stephanie Plum, #3)",5
617,Moby-Dick,2
2445,"The Hobbit, or There and Back Again",4
4825,"Speak, Memory",3
1021,Jonathan Strange & Mr Norrell,5
4216,"Heat: An Amateur's Adventures as Kitchen Slave, Line Cook, Pasta-Maker, and Apprentice to a Dante-Quoting Butcher in Tuscany",3
5067,Prep,2
3216,The Grapes of Wrath,3
4410,Slaughterhouse-Five,3
1069,"The Bean Trees (Greer Family, #1)",4
5040,Class: A Guide Through the American Status System,3
3859,Sword & Citadel (The Book of the New Sun #3-4),5
5527,Goodnight Moon,5
1982,"Eventide (Plainsong, #2)",4
260,The World to Come,2
5791,"Uglies (Uglies, #1)",3
2170,The Lighthouse at the End of the World,3
2717,El bosque animado,5
4753,"Bare Bones (Temperance Brennan, #6)",4
696,Batman: The Killing Joke,5
1416,"Animal, Vegetable, Miracle: A Year of Food Life",5
5192,It,3
3656,Why Not Me?,2
4373,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man, #1)",4
2449,Maximum City: Bombay Lost and Found,3
4402,Inferno (La Divina Commedia #1),2
2330,Don Camillo and His Flock,3
675,Heart-Shaped Box,2
5034,The Red Tent,4
3738,The Catcher in the Rye,5
357,"Heartfire (Tales of Alvin Maker, #5)",3
2630,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5
412,Masters of Doom: How Two Guys Created an Empire and Transformed Pop Culture,5
613,High Fidelity,4
335,In Cold Blood,4
3501,Pierre: A Cautionary Tale in Five Chapters and a Prologue,5
4694,Holidays on Ice,4
5487,Unless,3
327,Alice's Adventures in Wonderland & Through the Looking-Glass,5
3878,Shortcomings,4
529,Rebecca,4
1982,The Good Husband,4
3599,"The Inimitable Jeeves (Jeeves, #2)",4
1588,"A Darkness More Than Night (Harry Bosch, #7; Terry McCaleb, #2; Harry Bosch Universe, #9)",3
2942,"Eclipse (Twilight, #3)",5
1814,The Sane Society,4
1451,Memoirs of a Geisha,4
3485,Madame Bovary,2
369,"The Pillars of the Earth (Kingsbridge, #1)",3
5257,Charlotte's Web,5
256,Life of Pi,4
2137,"Rendezvous with Rama (Rama, #1)",3
3216,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4
482,A Map of the World,3
4746,"Undead and Uneasy (Undead, #6)",3
2880,Stolen Lives: Twenty Years in a Desert Jail,4
1097,"Easy Riders, Raging Bulls",5
166,Wide Sargasso Sea,3
1360,Naked,5
1305,The Return of the Native,3
5081,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5
5383,The Beautiful Things That Heaven Bears,4
3924,1984,4
1150,The Corrections,2
1218,Child of God,4
5993,Dress Your Family in Corduroy and Denim,3
5081,"Trace (Kay Scarpetta, #13)",5
607,"The Friday Night Knitting Club (Friday Night Knitting Club, #1)",3
3262,Four Novels of the 1960s: The Man in the High Castle / The Three Stigmata of Palmer Eldritch / Do Androids Dream of Electric Sheep? / Ubik,5
314,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",5
338,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4
3259,The Last Light of the Sun,5
2259,To Kill a Mockingbird,5
425,"The Lord of the Rings (The Lord of the Rings, #1-3)",5
286,Middlesex,5
2482,Snow Flower and the Secret Fan,4
2597,Untamed,3
4143,"Sir Thursday (The Keys to the Kingdom, #4)",3
